MONTH,BOROUGH,BOROUGH_ID,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS
2019 / 05,Bronx,2,7,3829.8,285.2,456.6,,,,
2020 / 12,Bronx,2,7,3950,427.3,589.9,,,,
2019 / 04,Bronx,2,7,3786.6,267.2,450.4,,,,
2019 / 07,Bronx,2,7,3991.4,313.5,478.7,,,,
2021 / 06,Bronx,2,7,4055.1,386.8,597.4,,,,
1993 / 02,Manhattan,1,4,1573,,,,,,
2008 / 10,Manhattan,1,4,2186.9,565.2,347.2,,,,
2011 / 06,Manhattan,1,4,2326.2,461.8,317.3,,,,
1993 / 05,Manhattan,1,4,1633.9,252,81.9,,,,
1996 / 03,Manhattan,1,4,2231.2,333.3,182.1,,,,
2004 / 05,Manhattan,1,4,2297.7,510.7,250.3,,,,
2008 / 02,Manhattan,1,4,2050.4,487.1,319.9,,,,
2006 / 04,Manhattan,1,4,2088,465.3,297.1,,,,
1992 / 02,Manhattan,1,4,1932.1,,,,,,
1997 / 10,Manhattan,1,4,2319.4,,255.4,,,,
1999 / 07,Manhattan,1,4,2401.9,,310.3,,,,
1993 / 10,Manhattan,1,4,1709.7,320.1,139.8,,,,
1991 / 05,Manhattan,1,4,2094.4,,,,,,
1999 / 02,Manhattan,1,4,2094.8,,230.2,,,,
1993 / 07,Manhattan,1,4,1694.5,239.7,145.6,,,,
2003 / 01,Manhattan,1,4,2541,,,,,,17.7
1997 / 01,Manhattan,1,4,2399.3,371.4,199.7,,,,28.8
2011 / 07,Manhattan,1,4,2160.1,445.7,331.3,,,,
2010 / 12,Manhattan,1,4,1764.3,482.9,316,,,,
2005 / 01,Manhattan,1,4,2232.7,529.8,288.6,,,,18.9
2012 / 10,Manhattan,1,4,2214.9,426.6,288.3,,,,
2002 / 09,Manhattan,1,4,2409.3,,,,,,
2007 / 06,Manhattan,1,4,2214.8,468.9,312.9,,,,
2001 / 11,Manhattan,1,4,2132.5,6.8,314.6,,,,
2011 / 01,Manhattan,1,4,2420.2,452.9,312.4,,,,5.4
2013 / 04,Manhattan,1,4,2201,375.1,279.9,,,,
2007 / 07,Manhattan,1,4,2196.7,401,268.3,,,,
2002 / 12,Manhattan,1,4,2478.2,,,,,,
1996 / 02,Manhattan,1,4,2140.9,279.8,167.2,,,,
2014 / 07,Manhattan,1,4,2334.3,399.3,332.7,,,,
2015 / 05,Manhattan,1,4,2305.1,469.7,373.5,,,,
2018 / 05,Manhattan,1,4,2578.6,530.1,412.7,12,,,
2018 / 06,Manhattan,1,4,2490.3,554.8,417.2,13.5,,,
2015 / 10,Manhattan,1,4,2349.4,531.5,403.4,,,,
2018 / 09,Manhattan,1,4,2390,523.6,373.3,32,,,
2022 / 03,Manhattan,1,4,2441.8,451.1,374.4,,,,
2022 / 06,Manhattan,1,4,2519.9,476.9,368.3,,,,
2021 / 11,Manhattan,1,4,2496.9,410.4,315.2,,,,
2020 / 02,Manhattan,1,4,2153,472.3,382.8,32.1,,,
2020 / 04,Manhattan,1,4,1845.2,402.7,427.6,27.7,,,
2019 / 07,Manhattan,1,4,2418.8,481.1,375.5,48.2,,,
2021 / 01,Manhattan,1,4,2129.4,524.5,433.7,,,,21.6
2015 / 03,Manhattan,1,1,1329,335.7,198.7,11.3,,,
2004 / 05,Manhattan,1,1,1144.8,405.2,132.9,,,,
2014 / 02,Manhattan,1,1,1227.6,307.7,187.9,,29.9,,
2008 / 02,Manhattan,1,1,1054.3,393.3,170.3,,,,
2011 / 09,Manhattan,1,1,1241.2,420.9,216.9,,,,
1997 / 07,Manhattan,1,1,633.3,,42,,,,
1997 / 09,Manhattan,1,1,643.4,,43.7,,,,
2012 / 07,Manhattan,1,1,1196.8,297.6,171.8,,,,
1999 / 12,Manhattan,1,1,851.6,,82.8,,,,
2012 / 06,Manhattan,1,1,1229.6,347.9,199.4,,,,
2013 / 09,Manhattan,1,1,1273.8,335.1,181.6,,14.6,,
2007 / 11,Manhattan,1,1,1164.7,463.1,178,,,,
2002 / 11,Manhattan,1,1,1211.2,,,,,,
1996 / 05,Manhattan,1,1,669.9,109.5,36.6,,,,
2006 / 05,Manhattan,1,1,1200.9,349.7,129.2,,,,
2010 / 04,Manhattan,1,1,1161,399.7,207.1,,,,
1997 / 01,Manhattan,1,1,664.5,114.7,40.6,,,,10
1996 / 09,Manhattan,1,1,626,110.4,37.3,,,,
2005 / 10,Manhattan,1,1,1281.1,490.2,163.6,,,,
2000 / 07,Manhattan,1,1,863.5,,106.5,,,,
2010 / 10,Manhattan,1,1,1221.9,429.2,208.2,,,,
2006 / 10,Manhattan,1,1,1153.5,363.8,128.8,,,,
2013 / 12,Manhattan,1,1,1349.5,403.7,220.4,,31.8,,
2009 / 08,Manhattan,1,1,1101.1,378.7,172.2,,,,
2009 / 10,Manhattan,1,1,1203.7,448.2,219.9,,,,
1997 / 06,Manhattan,1,1,600,117.8,43.6,,,,
2002 / 10,Manhattan,1,1,1224.3,,,,,,
2001 / 06,Manhattan,1,1,908.4,,117,,,,
2001 / 01,Manhattan,1,1,1000.8,,117.8,,,,18.6
2005 / 12,Manhattan,1,1,1263,414.4,148.1,,,,
2000 / 11,Manhattan,1,1,894,,101.3,,,,
2015 / 04,Manhattan,1,1,1234,334.3,210.6,11.6,,,
2017 / 06,Manhattan,1,1,1401.5,404.7,254.4,17,,,
2015 / 07,Manhattan,1,1,1270.6,353,218.5,11.8,,,
2018 / 08,Manhattan,1,1,1328.5,379.9,231.3,18,,,
2016 / 01,Manhattan,1,1,1234.8,331.4,203.8,11.2,,,20
2017 / 10,Manhattan,1,1,1442.7,356.8,222,18.1,,,
2020 / 02,Manhattan,1,1,1285.2,385.4,252.1,17.3,,,
2022 / 01,Manhattan,1,1,1281.1,347.1,219.1,,,,32.8
2022 / 02,Manhattan,1,1,1319.3,365.3,259.5,,,,
2018 / 10,Manhattan,1,1,1448.2,386.6,226.2,15.6,,,
2018 / 01,Manhattan,1,1,1403.8,348.7,229.8,13.2,,,18
2019 / 04,Manhattan,1,1,1390.6,380.2,230.8,23.4,,,
2021 / 07,Manhattan,1,1,1317.3,424.5,259.5,,,,
2009 / 01,Brooklyn,3,4,3006,193.8,255.1,,,,5.8
1993 / 06,Brooklyn,3,4,3167.4,72.8,136.7,,,,
2004 / 09,Brooklyn,3,4,3742.7,196.2,286.8,,,,
2012 / 06,Brooklyn,3,4,3454.3,205.9,243.8,,,,
2002 / 01,Brooklyn,3,4,3221.9,186.4,366.5,,,,9.1
2002 / 04,Brooklyn,3,4,3419.5,154.8,352.9,,,,
2010 / 06,Brooklyn,3,4,3673,189.5,245.9,,,,
1997 / 11,Brooklyn,3,4,2806.1,116.7,199.1,,,,
1994 / 10,Brooklyn,3,4,3007.9,85.5,170.8,,,,
1996 / 05,Brooklyn,3,4,3257.9,101.2,184.7,,,,
2003 / 05,Brooklyn,3,4,3999.9,138,0,,,,
1992 / 01,Brooklyn,3,4,3289,,,,,,
1991 / 05,Brooklyn,3,4,1589,,,,,,
2001 / 02,Brooklyn,3,4,2634.5,139.4,285.6,,,,
2003 / 07,Brooklyn,3,4,4215.4,126.7,,,,,
2002 / 05,Brooklyn,3,4,3498.3,160.6,375.8,,,,
2002 / 02,Brooklyn,3,4,2776.2,145,300.9,,,,
2014 / 07,Brooklyn,3,4,3430.4,212.7,264,,,,
2004 / 02,Brooklyn,3,4,3378.5,154.1,,,,,
2007 / 04,Brooklyn,3,4,3282.5,173.6,205.2,,,,
2005 / 08,Brooklyn,3,4,3793.9,178.2,271.3,,,,
2009 / 08,Brooklyn,3,4,3447.2,174.7,251.1,,,,
2002 / 12,Brooklyn,3,4,3922.8,152.4,,,,,
2001 / 06,Brooklyn,3,4,3413.3,196.6,415.6,,,,
2001 / 03,Brooklyn,3,4,3055.6,182.3,378.8,,,,
1999 / 02,Brooklyn,3,4,2439.1,111.3,234.4,,,,
2013 / 01,Brooklyn,3,4,3061.7,196.8,245.5,,,,9.3
2001 / 10,Brooklyn,3,4,3339.5,175.7,364.4,,,,
2009 / 05,Brooklyn,3,4,3399.8,176.6,234.9,,,,
2016 / 08,Brooklyn,3,4,3235.6,223.2,318.7,,,,
2016 / 03,Brooklyn,3,4,2904.7,209.6,296.9,,,,
2017 / 08,Brooklyn,3,4,3242.7,238.1,366.7,,,,
2016 / 01,Brooklyn,3,4,2625.4,186,248.4,,,,22.5
2015 / 07,Brooklyn,3,4,3220,210,281.2,,,,
2018 / 11,Brooklyn,3,4,3018.9,253,347.5,,,,
2020 / 02,Brooklyn,3,4,2665.1,236.5,349,,,,
2017 / 12,Brooklyn,3,4,2808.7,255,332.4,,,,
2019 / 08,Brooklyn,3,4,3219.5,293.9,409.1,,,,
1996 / 07,Bronx,2,3,2117.9,29.8,56.9,,,,
1996 / 02,Bronx,2,3,1793.8,33.5,43.2,,,,
2014 / 07,Bronx,2,3,1964.9,129.5,126.4,,,,
2003 / 01,Bronx,2,3,1831.1,56.5,,,,,
1993 / 06,Bronx,2,3,2108,,26.7,,,,
2008 / 07,Bronx,2,3,1930.9,76.6,78.3,,,,
2008 / 02,Bronx,2,3,1809.2,64.5,61.1,,,,
1992 / 03,Bronx,2,3,2098.1,,,,,,
2004 / 03,Bronx,2,3,1820.9,54.8,,,,,
2001 / 02,Bronx,2,3,1638.9,50.5,89.3,,,,
2012 / 02,Bronx,2,3,1870.5,94.8,91.9,,,,
2004 / 05,Bronx,2,3,1702.9,60.1,77.4,,,,
2008 / 08,Bronx,2,3,1778.3,72.3,71.1,,,,
2002 / 04,Bronx,2,3,1925.7,62.5,100.5,,,,
2005 / 06,Bronx,2,3,1894.7,67.6,82.7,,,,
2007 / 12,Bronx,2,3,1882,79,61.2,,,,
1999 / 08,Bronx,2,3,2091.4,40.9,79.8,,,,
1999 / 07,Bronx,2,3,2046,38.9,74.8,,,,
1998 / 11,Bronx,2,3,1890.7,42.1,62.8,,,,
2012 / 09,Bronx,2,3,1732.3,83.8,79.1,,,,
2005 / 08,Bronx,2,3,1975.9,59.4,82.3,,,,
2005 / 09,Bronx,2,3,1805.7,53.1,67.6,,,,
2009 / 04,Bronx,2,3,1785.2,77.9,83,,,,
1999 / 01,Bronx,2,3,1929.6,55.4,83,,,,4.6
1994 / 09,Bronx,2,3,1936.9,36.7,53.6,,,,
2006 / 07,Bronx,2,3,1889.2,60.9,66.8,,,,
2002 / 03,Bronx,2,3,1787,68.1,105.9,,,,
2009 / 02,Bronx,2,3,1622.3,68.9,67.9,,,,
1991 / 09,Bronx,2,3,2051.1,,,,,,
1994 / 10,Bronx,2,3,1989.1,33.6,42.5,,,,
2002 / 06,Bronx,2,3,1918.2,70.8,109.3,,,,
2000 / 03,Bronx,2,3,1974.8,75.9,116.4,,,,
1993 / 09,Bronx,2,3,2010.6,,,,,,
1997 / 04,Bronx,2,3,2022.2,29.9,55,,,,
2017 / 06,Bronx,2,3,1961.2,128.3,143.2,,,,
2017 / 04,Bronx,2,3,1862.7,110.8,143.4,,,,
2017 / 09,Bronx,2,3,1879.9,104.7,142.5,,,,
2018 / 09,Bronx,2,3,1865.2,126.7,156.7,,,,
2020 / 05,Bronx,2,3,2190.1,176.9,247.9,,,,
2022 / 03,Bronx,2,3,2147.7,151.4,178.2,,,,
2022 / 06,Bronx,2,3,2084.7,133.5,171.8,,,,
2021 / 12,Bronx,2,3,2241,168.2,185,,,,
2019 / 12,Bronx,2,3,1937.3,136.7,192,,,,
2020 / 01,Bronx,2,3,1927.2,165.4,236.9,,,,2.1
2020 / 09,Bronx,2,3,2252.3,247.9,315,,,,
2006 / 08,Bronx,2,6,2480.8,96.3,146.1,,,,
1996 / 04,Bronx,2,6,2045.9,47.8,81.8,,,,
2015 / 01,Bronx,2,6,1957,75.2,99.5,,41.7,,4.6
2014 / 05,Bronx,2,6,2249.4,100,131.6,,,,
1996 / 06,Bronx,2,6,2019.4,56.1,89.7,,,,
1993 / 08,Bronx,2,6,1963,,,,,,
2014 / 01,Bronx,2,6,2018.4,123.1,151.1,,,,4.6
2002 / 08,Bronx,2,6,2497.1,75.1,,,,,
2009 / 02,Bronx,2,6,2072.5,91.8,113.3,,,,
2003 / 04,Bronx,2,6,2478.3,79.3,,,,,
2012 / 10,Bronx,2,6,2260.9,91.6,111.2,,,,
1999 / 02,Bronx,2,6,1722.9,59.5,118.2,,,,
1994 / 05,Bronx,2,6,1942.3,51.1,61.9,,,,
1991 / 05,Bronx,2,6,2214.9,,,,,,
2000 / 09,Bronx,2,6,2088,84.8,158.8,,,,
2000 / 05,Bronx,2,6,2193.2,94.2,173.7,,,,
2013 / 03,Bronx,2,6,2171.6,102.7,114.4,,,,
1996 / 08,Bronx,2,6,2101.7,53.3,107.4,,,,
1994 / 01,Bronx,2,6,1887.6,42.1,75.2,,,,4.1
2010 / 03,Bronx,2,6,2610.6,120,133.4,,,,
1998 / 06,Bronx,2,6,2093.8,60.7,119.3,,,,
2008 / 02,Bronx,2,6,2303.7,97.4,108.7,,,,
1997 / 02,Bronx,2,6,1768.9,45.6,78.5,,,,
1992 / 10,Bronx,2,6,2061.1,,,,,,
1991 / 10,Bronx,2,6,2204.2,,,,,,
2000 / 04,Bronx,2,6,1921.9,79,144.3,,,,
2007 / 05,Bronx,2,6,2477.3,114.2,143.6,,,,
2005 / 09,Bronx,2,6,2323.3,90.4,136.4,,,,
1991 / 08,Bronx,2,6,2162.8,,,,,,
2017 / 10,Bronx,2,6,2158.7,121.5,180.5,,74.3,,
2018 / 04,Bronx,2,6,2129.7,128.8,175.8,2.3,49.8,,
2022 / 07,Bronx,2,6,2212.8,130.2,171.5,,,,
2019 / 03,Bronx,2,6,2158.3,139,178,12.9,45.8,,
2018 / 05,Bronx,2,6,2311.8,155.2,226.6,5.6,69.8,,
2020 / 03,Bronx,2,6,2216.1,156.9,220.7,9.5,18.2,,
2020 / 11,Bronx,2,6,2438.6,170.8,208.8,,,,
2021 / 03,Bronx,2,6,2530.2,267.4,271.7,,,,
2018 / 12,Bronx,2,6,2213.4,120.3,147,12.4,39.3,,
2019 / 07,Bronx,2,6,2416.9,170.2,233.9,14.6,,,
2022 / 01,Queens,,7A,,,,,,1.5,
1994 / 04,Manhattan,1,1,633.1,145.4,46.4,,,,
1993 / 04,Manhattan,1,1,640.6,,2.3,,,,
1995 / 04,Manhattan,1,1,609.4,127.1,48.8,,,,
1991 / 07,Manhattan,1,1,728.9,,,,,,
1991 / 09,Manhattan,1,1,686.4,,,,,,
1991 / 05,Manhattan,1,1,782.9,,,,,,
1991 / 04,Manhattan,1,1,748.7,,,,,,
2014 / 10,Brooklyn,3,7,3358.7,425.3,350.9,99.8,,,
2006 / 03,Brooklyn,3,7,3284.9,485.1,407.9,,,,
1999 / 04,Brooklyn,3,7,3116.5,384.2,418.1,,,,
2004 / 09,Brooklyn,3,7,3685.6,534.9,456.8,,,,
2002 / 04,Brooklyn,3,7,3361.5,9.3,526.2,,,,
1994 / 04,Brooklyn,3,7,3276.5,294.6,313.2,,,,
2013 / 05,Brooklyn,3,7,3589.3,396.4,316.3,,,,
2012 / 05,Brooklyn,3,7,3661.5,416,297.5,,,,
2012 / 12,Brooklyn,3,7,3288.4,458,300.8,,,,
2011 / 07,Brooklyn,3,7,3395.2,393.4,307.7,,,,
1999 / 11,Brooklyn,3,7,3178.9,450.8,433.3,,,67.8,
2002 / 07,Brooklyn,3,7,4078.8,,,,,,
1992 / 04,Brooklyn,3,7,3655.4,,,,,,
1999 / 06,Brooklyn,3,7,3507.4,637.8,463.1,,,,
1996 / 01,Brooklyn,3,7,3276.2,239.5,264.5,,,,7
2011 / 02,Brooklyn,3,7,3212.6,420.5,330.9,,,,
2003 / 04,Brooklyn,3,7,3894.2,,,,,,
2008 / 03,Brooklyn,3,7,3123.6,460.1,367.1,,,,
2011 / 12,Brooklyn,3,7,3344,467.6,312.5,,,,
1998 / 03,Brooklyn,3,7,3162.5,359.4,352.6,,,,
2013 / 12,Brooklyn,3,7,3257.9,473.6,348.3,55.1,,,
1994 / 05,Brooklyn,3,7,3323.4,298.8,283.3,,,,
1997 / 01,Brooklyn,3,7,3275.7,273.2,313.2,,,,23.3
1994 / 02,Brooklyn,3,7,2730.2,176.6,175.8,,,,
2014 / 06,Brooklyn,3,7,3348.4,456.6,355.6,108.5,,,
2010 / 05,Brooklyn,3,7,3313.1,403.1,310.1,,,,
1995 / 07,Brooklyn,3,7,3574,293.5,318.1,,,,
1995 / 01,Brooklyn,3,7,3275.3,277.8,291.8,,,,13.6
2005 / 01,Brooklyn,3,7,3212.3,468.4,378.9,,,,15.2
1998 / 11,Brooklyn,3,7,2996.8,388.5,388.6,,,36.6,
1999 / 10,Brooklyn,3,7,3147.1,460.4,481.7,,,8.1,
1995 / 02,Brooklyn,3,7,2762.4,219.3,242.9,,,,
1997 / 07,Brooklyn,3,7,3721,274.2,322.4,,,,
2009 / 04,Brooklyn,3,7,3362.9,422.2,335.5,,,,
2004 / 02,Brooklyn,3,7,3237.8,113.8,,,,,
2000 / 04,Brooklyn,3,7,2986.2,490.7,452.5,,,,
2011 / 04,Brooklyn,3,7,3391.5,440.1,310.5,,,,
1995 / 06,Brooklyn,3,7,3592.5,284.8,326.9,,,,
2007 / 07,Brooklyn,3,7,3635.6,504.3,411.3,,,,
2009 / 05,Brooklyn,3,7,3459.9,416.1,332.3,,,,
2016 / 05,Brooklyn,3,7,3375.7,400.3,373.1,95.8,,,
2016 / 02,Brooklyn,3,7,3014.8,466,426.7,74.4,,,
2016 / 06,Brooklyn,3,7,3577,454.8,419.3,97.4,,,
2017 / 11,Brooklyn,3,7,3256.8,429.8,403.8,145.6,93.8,,
2021 / 09,Brooklyn,3,7,3647.1,441.7,402.3,,,,
2021 / 10,Brooklyn,3,7,3560.2,389.8,371,,,,
2018 / 04,Brooklyn,3,7,3031.5,396,383.2,108.7,73.6,,
2021 / 06,Brooklyn,3,7,3846.8,464.2,435.1,,,,
2019 / 11,Brooklyn,3,7,3096.8,385.1,375.4,83,98.8,,
2022 / 01,Brooklyn,3,7,2862.8,376.1,367.8,28.1,,,15.2
2021 / 03,Brooklyn,3,7,3534.9,442,439.1,,,,
2009 / 06,Staten Island,5,3,6811.8,1028.6,614.1,,,,
2015 / 06,Staten Island,5,3,6520,861.6,675.7,,26.2,,
2004 / 09,Staten Island,5,3,6881.9,1309.9,680.3,,,,
2004 / 06,Staten Island,5,3,8454.3,1292.7,718.3,,,,
2012 / 10,Staten Island,5,3,5577.8,754.5,524.2,,,,
2010 / 06,Staten Island,5,3,6971.1,938.6,681,,,,
2012 / 08,Staten Island,5,3,5788.8,823.6,622.8,,,,
2010 / 11,Staten Island,5,3,6316.5,874.9,538.1,,,,
2002 / 07,Staten Island,5,3,7260.3,,,,,,
2010 / 12,Staten Island,5,3,4242,917.5,523.5,,,,
2003 / 05,Staten Island,5,3,8500.5,,,,,,
2004 / 03,Staten Island,5,3,6626.9,,,,,,
2011 / 06,Staten Island,5,3,6736.9,929.5,684.8,,,,
2011 / 10,Staten Island,5,3,5775.4,872.1,543.9,,,,
2013 / 11,Staten Island,5,3,5809.1,789.3,586.3,,,,
2000 / 08,Staten Island,5,3,6232.4,,780.6,,,,
2005 / 02,Staten Island,5,3,4618,1155.6,536.1,,,,
2002 / 05,Staten Island,5,3,7421.1,,797.9,,,,
2007 / 06,Staten Island,5,3,7052.4,1280.5,783.7,,,,
2010 / 01,Staten Island,5,3,4974.9,960.5,664.8,,,,62.1
2005 / 12,Staten Island,5,3,6131.7,1559.3,666.5,,,,
2003 / 10,Staten Island,5,3,7344.8,,,,,,
2002 / 06,Staten Island,5,3,6708.5,,785.5,,,,
2016 / 07,Staten Island,5,3,5820.8,769.6,755,,,,
2015 / 10,Staten Island,5,3,5594.3,808.9,623.2,,38.2,,
2018 / 08,Staten Island,5,3,6116.1,796.1,758.1,,,,
2021 / 02,Staten Island,5,3,4382.1,618.5,592.7,,,,
2014 / 10,Brooklyn,3,11,5000.9,663,435.4,,,,
2014 / 09,Brooklyn,3,11,4995,615.3,412.6,,,,
2009 / 02,Brooklyn,3,11,3909.2,603.2,352.2,,,,
2004 / 09,Brooklyn,3,11,5445.6,852.8,507.4,,,,
2010 / 03,Brooklyn,3,11,5334.9,773.1,471.6,,,,
2002 / 05,Brooklyn,3,11,4978.3,763.3,649.4,,,,
2012 / 11,Brooklyn,3,11,5598.6,708.4,391.2,,,,
2015 / 12,Brooklyn,3,11,5109.4,787.9,535.5,,,,
1994 / 05,Brooklyn,3,11,5550.2,550.8,357.1,,,,
1993 / 02,Brooklyn,3,11,5325.7,,,,,,
2003 / 08,Brooklyn,3,11,5773.1,689,,,,,
2009 / 01,Brooklyn,3,11,4517.4,826.1,463,,,,13.8
2003 / 06,Brooklyn,3,11,5846,802.6,,,,,
2009 / 12,Brooklyn,3,11,4876.4,865.3,472.1,,,,
2012 / 12,Brooklyn,3,11,4826.8,744.3,374.8,,,,
2004 / 11,Brooklyn,3,11,5146.8,865.2,464.4,,,108.3,
1998 / 01,Brooklyn,3,11,4475.9,764.4,458.6,,,,44.8
1998 / 02,Brooklyn,3,11,3923.7,653.1,400.8,,,,
2014 / 06,Brooklyn,3,11,4935.7,659.9,429.8,,,,
1995 / 12,Brooklyn,3,11,4368.8,538.2,355.1,,,,
1998 / 12,Brooklyn,3,11,4562.7,846,510.6,,,20.8,
1995 / 02,Brooklyn,3,11,3801,440.9,306.7,,,,
2009 / 10,Brooklyn,3,11,5010.7,739,448.9,,,,
2008 / 05,Brooklyn,3,11,4979.9,765.8,432.2,,,,
2007 / 07,Brooklyn,3,11,5108.6,802.8,529,,,,
1997 / 07,Brooklyn,3,11,5101.1,568.2,378.4,,,,
2001 / 06,Brooklyn,3,11,4827.4,854.6,693.4,,,,
1991 / 09,Brooklyn,3,11,5425,,,,,,
2012 / 03,Brooklyn,3,11,4548.9,632.7,369,,,,
1991 / 12,Brooklyn,3,11,5819.8,,,,,,
2006 / 01,Brooklyn,3,11,4836.4,881.9,502.2,,,,20
2016 / 05,Brooklyn,3,11,5017.2,597,474.2,,,,
2017 / 05,Brooklyn,3,11,5374.9,624.3,531.9,,92.1,,
2018 / 05,Brooklyn,3,11,5445,614.4,524.1,100.6,,,
2017 / 02,Brooklyn,3,11,4170.9,503.8,432.8,,58.5,,
2017 / 09,Brooklyn,3,11,4845.4,611.4,502.9,164.8,,,
2022 / 01,Brooklyn,3,11,4427.4,521.5,497.6,,81.5,18.2,11.8
2022 / 07,Brooklyn,3,11,5053.7,527.4,500.5,,,,
2020 / 06,Brooklyn,3,11,5760.6,655.5,733.3,,,,
2021 / 06,Brooklyn,3,11,5902.7,618.8,570,,,,
1993 / 02,Queens,4,5,4529,,,,,,
2004 / 05,Queens,4,5,5611.3,914.9,606.5,,,,
2010 / 01,Queens,4,5,4445.4,703.5,571.9,,,,45
2012 / 09,Queens,4,5,4923,651.5,507.7,,,,
2002 / 06,Queens,4,5,4799.6,904.4,821.9,,,,
2010 / 09,Queens,4,5,5132.9,710.9,542.7,,,,
1993 / 01,Queens,4,5,5364.4,,,,,,
1999 / 06,Queens,4,5,4850.5,952.9,805,,,,
1996 / 07,Queens,4,5,5216.9,550.4,402.4,,,,
2009 / 06,Queens,4,5,5414,796.1,599.9,,,,
2009 / 02,Queens,4,5,3989.9,643.2,482.9,,,,
1995 / 02,Queens,4,5,3736.9,495.4,328.7,,,,
1998 / 03,Queens,4,5,4098.6,866.4,570.1,,,,
2001 / 03,Queens,4,5,4298.4,1059.4,748.6,,,,
2007 / 01,Queens,4,5,4877.4,905.9,584.8,,,,55
2001 / 02,Queens,4,5,3665.1,869.5,603.4,,,,
2013 / 01,Queens,4,5,4714.6,729.1,578,,,,55
2009 / 12,Queens,4,5,4965.1,894.4,588.2,,,,
2007 / 11,Queens,4,5,5093.3,889.9,572.7,,,72.9,
2010 / 12,Queens,4,5,3710.3,687.5,460.1,,,,
2013 / 09,Queens,4,5,4789.6,624.3,516.7,,,,
2002 / 02,Queens,4,5,3805.9,791.6,684.1,,,,
1995 / 06,Queens,4,5,5225,511.1,423,,,,
1994 / 12,Queens,4,5,4859.5,682.6,398.8,,,,
2013 / 08,Queens,4,5,4985.7,671.8,578.4,,,,
1994 / 08,Queens,4,5,5211.4,591.1,385.5,,,,
2001 / 09,Queens,4,5,4533.7,867.8,770.4,,,,
1991 / 08,Queens,4,5,5870.2,,,,,,
1991 / 10,Queens,4,5,6206.9,,,,,,
2001 / 12,Queens,4,5,4544.4,1049,771.1,,,,
1998 / 09,Queens,4,5,4474.7,963.2,672,,,,
2007 / 04,Queens,4,5,4940.6,828.5,538,,,,
2017 / 07,Queens,4,5,4732.4,585.5,746.7,195.3,,,
2016 / 10,Queens,4,5,4655.9,651.6,684.6,123.2,101.1,,
2015 / 09,Queens,4,5,4741.9,631.9,633.4,133.8,74.7,,
2017 / 05,Queens,4,5,4984.3,649.3,738.7,223.7,90.4,,
